3.0;;;;;;https://static.wikia.nocookie.net/prowrestling/images/1/11/Matt_Martel_Chase_Parker_WWE_Sept_5-19.jpg/revision/latest/scale-to-width-down/350?cb=20190908145406;
The Rascalz;;;;;;https://static.wikia.nocookie.net/prowrestling/images/9/9e/TheRascalz.jpg/revision/latest/scale-to-width-down/350?cb=20181126072208;
The Singh Brothers;;;;;;https://static.wikia.nocookie.net/prowrestling/images/8/8b/SinghBrothers.jpeg/revision/latest/scale-to-width-down/350?cb=20181108023345;
The Undertaker;6 ft 10 in (2.08 m);299 lbs (136 kg);March 24, 1965 (1965-03-24) (age 55);Houston, Texas;1984;https://static.wikia.nocookie.net/prowrestling/images/8/8c/The_Undertaker_Full.2.png/revision/latest/scale-to-width-down/219?cb=20170723132119;
The Undisputed Era;;;;;;https://static.wikia.nocookie.net/prowrestling/images/3/34/The_Undisputed_Era.5.jpg/revision/latest/scale-to-width-down/350?cb=20180408181505;
The Usos;;;;;;https://static.wikia.nocookie.net/prowrestling/images/b/b9/Usos_Tag_Team_Championship_2.png/revision/latest/scale-to-width-down/350?cb=20171118180218;
The Velveteen Dream;6 ft 2 in (1.88 m);227 lbs (103 kg);August 19, 1995 (1995-08-19) (age 25);Washington, DC;October 3, 2014;https://static.wikia.nocookie.net/prowrestling/images/a/ac/The_Velveteen_Dream_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20170525153142;
The Way;;;;;;https://static.wikia.nocookie.net/prowrestling/images/f/f3/The_Way.png/revision/latest/scale-to-width-down/350?cb=20201223121510;
Tim Haber;;;;;;https://static.wikia.nocookie.net/prowrestling/images/7/70/Tim_Haber.jpg/revision/latest/scale-to-width-down/350?cb=20170222190111;
Timothy Thatcher;6 ft 3 in (1.91 m);224 lbs (102 kg);June 2, 1983 (1983-06-02) (age 37);Sacramento, California;September 11, 2005;https://static.wikia.nocookie.net/prowrestling/images/1/14/Timothy_Thatcher_-_WWEProfPic_2020.png/revision/latest/scale-to-width-down/350?cb=20200828190402;
Titus O'Neil;6 ft 6 in (1.98 m);270 lbs (120 kg);April 29, 1977 (1977-04-29) (age 43);Boynton Beach, Florida;2009;https://static.wikia.nocookie.net/prowrestling/images/5/50/Titus_o_neil_stat.png/revision/latest/scale-to-width-down/219?cb=20160421231006;
Tom Castor;;;;San Jose, California;;https://static.wikia.nocookie.net/prowrestling/images/8/84/Tom_Castor.png/revision/latest/scale-to-width-down/350?cb=20180522123852;
Tom Phillips;6 ft 0 in (1.83 m);;May 19, 1989 (1989-05-19) (age 31);Philadelphia, Pennsylvania;2012;https://static.wikia.nocookie.net/prowrestling/images/e/e8/Tom_Phillips_wwe.png/revision/latest/scale-to-width-down/219?cb=20170717155859;
Tommaso Ciampa;5 ft 11 in (1.80 m);201 lbs (91 kg);May 8, 1985 (1985-05-08) (age 35);Boston, Massachusetts;January 2005;https://static.wikia.nocookie.net/prowrestling/images/9/97/Tommaso_Ciampa_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20180303004407;
Toni Storm;5 ft 5 in (1.65 m);143 lbs (65 kg);October 19, 1995 (1995-10-19) (age 25);Auckland, New Zealand;October 9, 2009;https://static.wikia.nocookie.net/prowrestling/images/7/76/Toni_Storm_stat.png/revision/latest/scale-to-width-down/219?cb=20190327180828;
Tony Cage;6 ft 1 in (1.85 m);210 lbs (95 kg);March 1, 1992 (1992-03-01) (age 28);Crawley, West Sussex, England;August 20, 2015;https://static.wikia.nocookie.net/prowrestling/images/f/ff/Gursinder_Singh.jpg/revision/latest/scale-to-width-down/333?cb=20180727071042;
Tony Nese;5 ft 9 in (1.75 m);197 lbs (90 kg);August 6, 1985 (1985-08-06) (age 35);Ridge, New York;June 20, 2001;https://static.wikia.nocookie.net/prowrestling/images/7/7d/Tony_Nese_Stat_Photo.png/revision/latest/scale-to-width-down/219?cb=20160927171503;
Trevor Lee;5 ft 11 in (1.80 m);209 lbs (95 kg);September 30, 1993 (1993-09-30) (age 27);Cameron, North Carolina;October 2007;https://static.wikia.nocookie.net/prowrestling/images/d/d8/Cameron_Grimes_stat.png/revision/latest/scale-to-width-down/219?cb=20190704024323;
Triple H;6 ft 4 in (1.93 m);255 lb (116 kg);July 27, 1969 (1969-07-27) (age 51);Nashua, New Hampshire;March 12, 1992;https://static.wikia.nocookie.net/prowrestling/images/c/cd/HHH.png/revision/latest/scale-to-width-down/184?cb=20150904161805;
Tucker Knight;6 ft 2 in (1.88 m);282 lbs (128 kg);July 24, 1990 (1990-07-24) (age 30);Hubbard, Oregon;January 24, 2015;https://static.wikia.nocookie.net/prowrestling/images/3/32/Tucker_Knight_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20170331150738;
Tyler Bate;5 ft 7 in (1.70 m);175 lbs (79 kg);March 7, 1997 (1997-03-07) (age 23);Netherton, Dudley, England;September 15, 2012;https://static.wikia.nocookie.net/prowrestling/images/1/13/Tyler_Bate_stat.png/revision/latest/scale-to-width-down/219?cb=20171012024728;
Tyler Breeze;6 ft 1 in (1.85 m);195 lbs (88 kg);January 19, 1988 (1988-01-19) (age 33);Vancouver, British Columbia, Canada;2007;https://static.wikia.nocookie.net/prowrestling/images/3/37/Tyler_Breeze_stat--314c5f5eea2e63b8020d51aee9a59a43.png/revision/latest/scale-to-width-down/219?cb=20171130010827;
Tyson Kidd;5 ft 9 in (1.75 m);195 lbs (88 kg);July 11, 1980 (1980-07-11) (age 40);Calgary, Alberta, Canada;July 23, 1995;https://static.wikia.nocookie.net/prowrestling/images/1/1c/Tysonkidd_1_full_20141120.png/revision/latest/scale-to-width-down/170?cb=20141124152254;
Valentina Feroz;;;July 18, 1995 (1995-07-18) (age 25);Brazil;December 5, 2019;https://static.wikia.nocookie.net/prowrestling/images/f/fb/Rita_Reis_-_5034dbdfed8343358ee25ae4c416d8d6.png/revision/latest/scale-to-width-down/350?cb=20200827222631;
Vanessa Borne;5 ft 5 in (1.65 m);130 lbs (59 kg);March 18, 1988 (1988-03-18) (age 32);Los Angeles, California, United States;December 30, 2015;https://static.wikia.nocookie.net/prowrestling/images/c/cf/Vanessa_Borne.png/revision/latest/scale-to-width-down/350?cb=20180522124329;
Vic Joseph;;;;Cleveland, Ohio;2017;https://static.wikia.nocookie.net/prowrestling/images/4/4d/Vic_Joseph_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20170701092615;
Vince McMahon, Jr.;6 ft 2 in (1.88 m);248 lbs (112 kg);August 24, 1945 (1945-08-24) (age 75);Pinehurst, North Carolina;1979;https://static.wikia.nocookie.net/prowrestling/images/7/79/Mrmcmahon_1_full_20130927.png/revision/latest/scale-to-width-down/184?cb=20130930200031;
WALTER;6 ft 4 in (1.93 m);310 lbs (141 kg);August 20, 1987 (1987-08-20) (age 33);Vienna, Austria;November 19, 2005;https://static.wikia.nocookie.net/prowrestling/images/0/06/WALTER_stat.png/revision/latest/scale-to-width-down/219?cb=20190328031252;
Wesley Blake;6 ft 1 in (1.85 m);240 lbs (109 kg);September 4, 1987 (1987-09-04) (age 33);San Marcos, Texas;May 26, 2011;https://static.wikia.nocookie.net/prowrestling/images/7/76/Wesley_Blake_%2719_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20190817235329;
Wild Boar;5 ft 6 in (1.68 m);180 lb (82 kg);October 12, 1989 (1989-10-12) (age 31);Blaina, South Wales;August 17, 2002;https://static.wikia.nocookie.net/prowrestling/images/3/3d/Wild_Boar_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20190101100101;
William Regal;6 ft 2 in (1.88 m);240 lbs (109 kg);May 10, 1968 (1968-05-10) (age 52);Codsall Wood, Staffordshire, England;August 1983;https://static.wikia.nocookie.net/prowrestling/images/c/c0/Williamregal_1_full_20140627.png/revision/latest/scale-to-width-down/184?cb=20140627181736;
Wolfgang;6 ft 1 in (1.85 m);255 lbs (116 kg; 18 stones);December 3, 1986 (1986-12-03) (age 34);Glasgow, Scotland;February 22, 2003;https://static.wikia.nocookie.net/prowrestling/images/e/e3/Wolfgang_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20181201052649;
Category:WWE NXT current roster;;;;;;;
Category:WWE NXT UK current roster;;;;;;;
Xavier Woods;5 ft 9 in (1.75 m);205 lbs (94 kg);September 4, 1986 (1986-09-04) (age 34);Columbus, Georgia;June 2005;https://static.wikia.nocookie.net/prowrestling/images/a/a8/Xavier_Woods_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20180727165411;
Xia Brookside;5 ft 3 in (1.60 m);110 lbs (50 kg);October 16, 1999 (1999-10-16) (age 21);Leicester, Leicestershire;May 16, 2015;https://static.wikia.nocookie.net/prowrestling/images/3/30/Xia_Brooside_stat.png/revision/latest/scale-to-width-down/219?cb=20190412164734;
Xia Li;5 ft 4 in (1.63 m);136 lbs (62 kg);July 28, 1988 (1988-07-28) (age 32);China;July 13, 2017;https://static.wikia.nocookie.net/prowrestling/images/0/00/Xia_Li_stat.png/revision/latest/scale-to-width-down/219?cb=20190418165920;
Zachary Wentz;5 ft 10 in (1.78 m);176 lbs (80 kg);April 29, 1994 (1994-04-29) (age 26);Dayton, Ohio;December 17, 2014;https://static.wikia.nocookie.net/prowrestling/images/c/cd/Zachary_Wentz_-_x6JsOekcfWY.png/revision/latest/scale-to-width-down/350?cb=20190120122546;
Zack Gibson;6 ft 3 in (1.91 m);180 lbs (82 kg);;Liverpool, England;August 16, 2009;https://static.wikia.nocookie.net/prowrestling/images/a/ac/Zack_Gibson_Stat.png/revision/latest/scale-to-width-down/219?cb=20190123053813;
Zema Ion;5 ft 8 in (1.73 m);175 lbs (77 kg);October 5, 1986 (1986-10-05) (age 34);Los Angeles, California;2004;https://static.wikia.nocookie.net/prowrestling/images/8/8f/Joaquin_Wilde_Stat2.png/revision/latest/scale-to-width-down/320?cb=20200710162404;
Zoey Stark;5 ft 8 in (1.73 m);140 lb (64 kg);;Utah;June 8, 2013;https://static.wikia.nocookie.net/prowrestling/images/b/b7/LaceyRyan.jpg/revision/latest/scale-to-width-down/350?cb=20200127031850;
